path,size,ext,sha256,is_binary,is_generated,loc
.git/objects/a0/b9489ea3e003e6680d336b68b8b9f0a6edd1f1,85,(no_ext),3395378d17f907b820d2f980f4931f180177e6737eb12142e31669fa7671f69e,True,True,0
.git/objects/a0/f8c2f38d2b30aefc28fa08a2b5f54d38dc79aa,187,(no_ext),c1dd027a16989f8e681cedfebd5019f6b915e42ef0a6ba02ce1d3d7a2b7fff32,True,True,0
.git/objects/a0/2fb11f5d278a6b85923a8f65b8bec34288355d,343,(no_ext),0f6a340ee1ed5b459f8afe92a4923c22c8e9573c0893569a206af7aee312c976,True,True,0
.git/objects/a0/5763fed86d4c09e65394c7882d03adc777a028,793,(no_ext),9d86dc663f0b2e544a03c487a4e3f36260e9e0730cf0a5622c2a88cff5a4275b,True,True,0
.git/objects/a0/64214c0815efd3350ed309390f5dc63e1f16f5,269,(no_ext),51453131fc693ef021e1e327ce92ca58b33bbb0312b7920bc7044f9f43e954f0,False,True,0
.git/objects/a0/46297c7299e4d535286b2620a84911ec2a49d9,1789,(no_ext),321e6e6a46137c519483429ce06251fe48b9069e88715918f7244880378e6111,True,True,0
.git/objects/a0/2d2372e03019e45d91a40fb2dd508d2ce1cc64,1252,(no_ext),8e2374605cef53370cbcdb4f9f45357ec75e8297c3bf738553ab98e3edb12246,True,True,0
.git/objects/a0/d175d43230b3b6248176a46c858f0ecfdb7f49,10840,(no_ext),53264bc46fde212bede6717a35f5f11546b51ae538dd2fc0357a47c3060ea865,True,True,0
.git/objects/a0/20a28110b0ec482952df21c6b54049ac0139ca,226,(no_ext),c8f914d1aa5b5a1155a657ccc5b86757eeb11cd3b1078b57590641a15f32c7a1,True,True,0
.git/objects/a0/937dc38c8297484c0672eff80a04782740c192,845,(no_ext),177e20b5485a61cba90dfba513bb61c9dd8155e89045738ec82f60947849ed09,True,True,0
.git/objects/a0/34a96113043185758d3cd6251023160679ec9d,338,(no_ext),6ee364f149d29a1b33eab1e5a0f7cf37d8e9e3c689f6d8361d4057f21a3c3c63,True,True,0
.git/objects/a0/23643df907b1c9aabff61eba52f2dfce8ec497,682,(no_ext),49f40483142c296cf67666e8adf2ef7ae8d073fb5df46df3d735556a9955f1c3,True,True,0
.git/objects/a0/201f937ef2d2fb7387063dd569c900146c2c69,2720,(no_ext),947c1f01c1e155371954a5e18dc6d4ad5b0ec7565161c3ff28a4782abee73567,True,True,0
.git/objects/a0/e2395d944457db38616ede80422cb3cb642481,158,(no_ext),c7aafa1225290c6521b4b3b8e515015573e9497d8e90fbe5a567a12199e047a3,True,True,0
.git/objects/a0/1752135585262bcd5544ea3cf27600eb78c4ea,1025,(no_ext),d171562f55ab25d506ca54717e53ef6e029cdcb1d2d0a40f2ecd7e55b864f331,True,True,0
.git/objects/a0/a6de3b49bfb90038c0b26b322e79d7ace3227f,359,(no_ext),4b4b7e893f3cbcb2af9526c646a77372f237008b097267c27f9c8e156a8883ea,True,True,0
.git/objects/a0/f0c3a392b2c3c66f30875cf529c1e2a0dbadb1,184,(no_ext),ad56164d884b02e30d0e120c01a3632808d38d4b491b57cd9dba516b84f08f1a,True,True,0
.git/objects/a0/7c9cfb45054b93c966edbf96ad55e890b6fbde,284,(no_ext),ed85b2be94d5b48e00e1c3ba002837ace7943ee51075551c0022fac8451eab04,True,True,0
.git/objects/a0/a2b0103ceb768bfeb21d14d3ed8bce6edb24db,182,(no_ext),9976bd90907ddce019809d810093788a07bc1c653839824fd4cf090c2bd37030,True,True,0
.git/objects/a0/4c51419744754018a29295f30feb793fff55d7,152,(no_ext),bad3fffe0c13f7a0f04e45856c972ad9bdc2c25ce1a5f711fe070f0dcfeecd02,True,True,0
.git/objects/a0/1387cb348f9bfabb7537b688dbedf82563d55f,288,(no_ext),f10f76d12543b814e06ae5c53f6dd0435acc4f019ef5bdf3cdb44c88f3e2a54a,True,True,0
.git/objects/a0/983ef79186d2fbd520abd74e7d6ef9659197e2,188,(no_ext),6fcf2c9094987f63778fb19534c44236e6535f1f8698fdb7fd3e7dc97eb895b3,True,True,0
.git/objects/a0/b976bb1bc4ead2376a9b346ce1a022e1eb0ae6,521,(no_ext),3569f21cd6cecf9b873881f30fc4306d9334e0a25723657e881257562e0839e3,False,True,0
.git/objects/a0/b24110ad502f9f44e7cf23df67d959918e8637,174,(no_ext),ebe1cd39581eb6ae1b1c1af2bbbe02ce41b13cd3a05db55e1107490f66371f66,True,True,0
.git/objects/a0/b622bf96ee23ea4f50526bd390797089bec0ea,2930,(no_ext),f0d5cfc35d69b46412493f0f6af09c23143a205f328b59a7a148a0c4c4d0285d,True,True,0
.git/objects/a0/c8020ab608b1b1a57f04fa66bd48720f9a3601,3941,(no_ext),8232569a33dc02220e03ae3d0376c593825a4b6a46c38d23a97d9a2c8fe2d519,True,True,0
.git/objects/a0/c40b72ae350452279737368bfe6d566dab143c,48,(no_ext),71d95d70dcc8dfa14e10d980dc5bc2db8944bc1ee913726b345ca652c293ab89,True,True,0
.git/objects/a0/d8965c0531ccd91aac74de9d26ce6dbc0f5045,3656,(no_ext),0f8a093af12372ca08f24bcf981b53f957ef8cf34213b2e373df661f08791bf4,True,True,0
.git/objects/67/22b7ec4b59b6c0f48e85d28a398c5710704373,142,(no_ext),b73fb1ce9750a9afb1ebcbb6b1128a990f9a5c501772e002dcf0ef3b7bbe3624,True,True,0
.git/objects/67/96a8f5c3a0f97bd96e6201374aeaf8e8e5d9a5,370,(no_ext),380d7e3945060321c0849488c75252c431c71fc28518c5e5f74121a43cebbc9f,True,True,0
.git/objects/67/d25f9b71e8ebf69f80611451c2c3eac4268396,184,(no_ext),8f23e94b17151d4d5b3ee1575f03be37dc6b01039054287af4dd4ebe1c6b2743,True,True,0
.git/objects/67/e9864c33944fcfc13886d3f609e92a1f7310fb,453,(no_ext),4d2a6fe86851b3313114840f01d63934ade14c949909578a6fbea2ea044e660e,True,True,0
.git/objects/67/15b18045c5d405b928d80e410f02eeece61f71,133,(no_ext),6a7cd680c6261dcdc511a61b0dd7e7e9d19a54cb2f15865e0618bcf030d35dc9,False,True,0
.git/objects/67/c311f87ca3cd10fd8b2507f9cb34959ab18adf,9046,(no_ext),17813cb65e3dc456177d6f44a01add566ddac7130c925549777fa5c24844568c,True,True,0
.git/objects/67/af19d50f03e8dce2e86ae03541dbf200381f65,142,(no_ext),f657639033bc7fc0fd006959bd1ad744701fe3f9b65e9517a4e74623216db37d,True,True,0
.git/objects/67/c036cbba9f48366104f95fbc5525bf346986d7,760,(no_ext),ac3c096d59bf64e9bab6038f799e36a1b3d6194fe2b2eabc84f496000e5b2c44,True,True,0
.git/objects/67/e7d603dc315757db4395364206830742bc4de5,243,(no_ext),afa89fa2f3be9d91583aac78416ee1d18111fed6daf3da34d89ffcf6042e078d,False,True,0
.git/objects/67/4cbd18ca260e935de1faf036ebbbca65508849,241,(no_ext),545b2ecd93a2a679aab3fa1636f7aab1d7d3a55b394de0736d6a1ba01c345269,True,True,0
.git/objects/67/abdf8121466e260bf96a7d066625f589c2f5c3,358,(no_ext),3cc4e766150ccc84e2aba03d31be838d21ba3ff03878000786b72349c2424dd3,True,True,0
.git/objects/67/f65c7781381f375138bf76af8abeefe0fd9908,102,(no_ext),aa0f885d34d75b26654b2e601e60b37b1ea63bc0d6de4855e323218c0c76d48b,True,True,0
.git/objects/67/2b2ee372359351feb1559d5059cdff5fa16478,256,(no_ext),d7a7f023e07d0cde6d084ac1772bdfde7e34f812adfcfb6d0b9456cf31f56ab7,True,True,0
.git/objects/67/ed9a48cd3dddfcc7feaf08b3c30eeabc91dfac,1000,(no_ext),3f7ff5459626477e61f14564868df32516ba887f4e54941e11f6b56f19614c7d,True,True,0
.git/objects/67/3fb1614794b58b1336f87fdac9bdfb1b022dac,790,(no_ext),3e95f8f40b0e6e53e3645ea044e3ce59d4cdd9c2558f744b6c4a5c3416cc8b94,True,True,0
.git/objects/67/cc57185ba9439a5810f72a076c622f87070905,387,(no_ext),da5e948a3fef897248fd91b687e8e314b5dd172f4c167f51002aca88fb073277,False,True,0
.git/objects/67/9f0661d093942296f293dd27ea94626a5989b7,123,(no_ext),c401d017e7855ad599fc7cd7986ccad95be5b74535d780a652bdf6cbbe6a3e43,True,True,0
.git/objects/67/0c87764e88b48933d7fc882cf22f59f3789c09,89,(no_ext),f86b75856ed160ec7b39d499646bc5165efd7386aaf42939357040b3d8196211,True,True,0
.git/objects/67/f137a9e9b382391f9e80d2c3f5bd7503c1ea16,1661,(no_ext),321a96cedb887216cde96703ba434956b355ef3f6502cfb99f865deaa0dbe04f,True,True,0
.git/objects/67/4b1eb35177999c686c1e39d071c388faf58d72,308,(no_ext),9f0d9c60d0bb7f0949ea3d85fa35ae7f3f19029957eb79d524453cb952c024dd,False,True,0
.git/objects/67/ac8539b7cbaf8ee837015d3b31e1e3fc9de916,216,(no_ext),0f9adad09476e6d84d5bec40839c57d2f97fe62d412cad2af9d62c385bbfc96a,True,True,0
.git/objects/67/bf15a79d03d7e6fe562cf5ae420b63b147378c,177,(no_ext),ae09e45457b43de0367b1011c49ab66749a80adc30c5a8777e7b2a39e616653a,True,True,0
.git/objects/67/7a72a69635ffad46e0898dcb64c305cf673b86,2349,(no_ext),3a2baa47b9c35b1bf2d052b95c0f412491d0fa36b98508f45e9e2798618b504b,True,True,0
.git/objects/67/182b2a55688ff818f8fb428bcf63f62d5c2252,225,(no_ext),0a33e5a0fcdf2ea3c8b6466e0dcc8a7bfce965c8a9430c09443079e0a9fdb40a,True,True,0
.git/objects/67/50a92e51beea716f897c04e28799619f21eb20,2409,(no_ext),47e452ba7fda22c363aa40cb3e2813be8555e68a276a6f971ba7b9fea48230ce,True,True,0
.git/objects/67/3dcb635f932b0107801810d3d7ab70d1731d55,374,(no_ext),144ea1a44d7926cd58294ae24530e9e4987a3f08b36e977587245ce1fe6b3553,True,True,0
.git/objects/4a/66b6359b0345db60e0c65a12969307ede8c977,230,(no_ext),327fca7c90bb56e356025125fe19a379a2289363a1b737894b4372b451bca192,True,True,0
.git/objects/4a/3c9bb49857126364e2290283c1d56c9417075b,1018,(no_ext),1dd022029816f21f8d80257bd3091adfb1b3bfc3448442e57b0312a99d5a1d17,True,True,0
.git/objects/4a/90ea1187d9c9ceecafeec89dbcb875b8370aa1,614,(no_ext),a052d0b43d8196d51509741a570adee307ce954c1c1283795519ac16541928c1,True,True,0
.git/objects/4a/9ce6545279531d329aae85729ca5b2003e5399,491,(no_ext),35b691d150f8f9d2684f5d764d3497e0d9de1fd34685d8639b2ce1286dd54fb6,True,True,0
.git/objects/4a/bb51b4bd8377f60805720bcf85c2792bbaa1e0,240,(no_ext),e482439ec4fadbbc2771f985e1f5b292ca8ebccc4b79d9fba2655e4db377577d,True,True,0
.git/objects/4a/f1bd1c305cc9e581b0372f29c1b2d973c3dd13,2600,(no_ext),14a2c276c6f8506cd1bf53c8db7259624a7fa0756411c69e18e465815ee0472e,True,True,0
.git/objects/4a/65675371ceef8d77e95bda6700891f6968b28f,374,(no_ext),f99d2379ac04a61091d7016f61a48945d48f501b676b2b6527ce29109b5aa477,True,True,0
.git/objects/4a/c8bb4845092886677312c2cd9a67b0903bdfb1,236,(no_ext),57cb13fc0e730351290d9ef2afe8c1d3ae3170f537d12420745cefd2477ad7db,False,True,0
.git/objects/4a/d5d81d8d95eeb87ed739bd868fe045000620f1,685,(no_ext),92e372406ea5c3fa82fe0901143fd6c11eada8015e425575e207dcf91d758c76,True,True,0
.git/objects/4a/cd6623875ff0c2d3b64de1172d1f0f520fac5c,377,(no_ext),f189ed40f0323cb58ee5836f2a39020ab64f2ba0064d2e4a7ae0a0fb8dc6ed4e,True,True,0
.git/objects/4a/d02fa310b3a6aa095b9038be887f7c164d1eb8,154,(no_ext),66709bc27dcb4abe4849a94a4dc1b14089007454c0b2361b8861352382ddf043,False,True,0
.git/objects/4a/7075708605ac7a22132f547b13d81ceac8683f,102695,(no_ext),8424e2f1461dc8d93f454d385cae198c423dc8dfa4c0cbb02528345aa0cc2db6,True,True,0
.git/objects/4a/e6d38628035907116aceaa031245f4b9afd9be,1881,(no_ext),76632a8275abcc83b1d48a3fe9635747047f93cac8ac3583e044e7a9d2f1755b,True,True,0
.git/objects/4a/61c154d23a105c56ad0f8b820bf0671af6e79f,353,(no_ext),657dfaf586bbd7ef41f454f1a90af0c42033118945ee21f9ed2875b6b12c0922,True,True,0
.git/objects/4a/960886f5978ec541af5c01b11537f8cab00402,2008,(no_ext),f034353154a1de8e817a0968bfd60dbdbe5656c822cfe45014af6f9bd19ae4e2,True,True,0
.git/objects/4a/43c6dbe98f62ca0dd0d2cce5ba29fa3bc8f937,1070,(no_ext),0a7da5f224cf2d82eb1d5892049cb25999aceb6becbb127c795c1e47243e23fd,True,True,0
.git/objects/4a/9ab23055df58ba5ca7441bad5a34e507c51652,422,(no_ext),4c7206098a5f5d2c703926fcdcc9a57e39591cd5e43e87ca8d68acfc60882caa,True,True,0
.git/objects/4a/b3189f5cae814d89e34d934a52e1427c5c7046,296,(no_ext),70b1baee29df0bd9746deaa5c28d11d77f07776c97300c441c78fe070112d681,False,True,0
.git/objects/4a/bda9a4b082b96ec46d8c61c28ed31b40c14ce7,519,(no_ext),cc716ba1aa609e9923d7531c82b5b1f481ebe6c9e1d24b9edabbe2ab91dabbc1,True,True,0
.git/objects/4a/a0d02e0d1479013d294372a68897d10f0d7897,51,(no_ext),23367e42880c66e94150290c696f5cadd4f2e30e38d997a609ff124a3a878e5e,True,True,0
.git/objects/4a/bfe6b6e44d8dd0fbdde846b50b1ac04920d252,65,(no_ext),e090ce1567957cc26f4674d7d7ac1e6ee64a2c3b70ab202ea089977ac7ccffd6,True,True,0
.git/objects/4a/4d60a854ede37fa0974f9d25c5e178ccb25ee5,553,(no_ext),1073ed06da216faffc01c9f5b1e0f119014b8b6d2250e95bb8cc27bc1c79c7e3,True,True,0
.git/objects/4a/315c8a4d6152a359a3c09044eb046c0970773f,397,(no_ext),ffa78d9465802c3d500818b78639a8318b10d8240e74f1bd66b429204cedd76e,True,True,0
.git/objects/4a/f39ff9e7171cb48a563ed435c69a105349c4e2,415,(no_ext),ab55fe2c52c7b1164212d06eff54fb93919d1fd33ceb066a34556e18b7f4bff7,True,True,0
.git/objects/4a/72a564059fafee335757fd3ccaab06e3fcef71,147,(no_ext),2092f23385aa6ed16a52178ed43262bb804438ad0920876d885c952441e1e49f,False,True,0
.git/objects/4a/cca9f3d567a4e1b013521bc51d7e8061a6c0e2,180,(no_ext),bb706901f9a160c10386925c09038f4012d170e5dc6cce37b05335567f2d0a7b,True,True,0
.git/objects/4a/b2fa56008f79a34ef3ad183246b07be9e4a305,1275,(no_ext),6b86db9fcb6816f649cfd40d96d5c7d0024f4a07cc5309ef9ae25ace0a7bb0bb,True,True,0
.git/objects/4a/2e912dca8bf67fb7607187b81d138cb98e4116,268,(no_ext),9fa9b999cff081fb2e17cb44f4446440f2a94814586d848c02f0dd1c7325fe41,False,True,0
.git/objects/4a/a42977be70b33220e575db8f3d77b3b417b05c,374,(no_ext),90be9348502856c127d6627dc5240b4ff8f5926149e2e5614c368fb375fe0e20,True,True,0
.git/objects/54/583bd63ed9211f7e09d23aab1d9978b98c4042,182,(no_ext),24afbe5634e45c5c4621156b6072ade75e989903f622eb589084fadd0b1c1da5,True,True,0
.git/objects/54/bc9abd8bec8aeb3f4ff29defa74250467e1fde,643,(no_ext),6de3450052ae30458bd4a832d11633a916927bb1c86a3409717b5b642e6bf3c4,True,True,0
.git/objects/54/a5d93f4d70b1f9cf960ae62502b411a86f24ce,679,(no_ext),7dea54398d21794ec27a086aacea86fbcf45dd48cb54b2d901189d3ed06ab55b,True,True,0
.git/objects/54/b65c4627ab274a2d45523d190029a46ddd284d,443,(no_ext),7bc505d10d347ab69552f6760bc25acc089e3147c3947008130c14637ec7f9b6,True,True,0
.git/objects/54/28523244146e678f3bda550fc4245372fd03e5,926,(no_ext),993e8de5381863f2dc86da5b68f65f663195212ee893438da4323c0a4562cd1b,True,True,0
.git/objects/54/dba16a7759a360eaac24df199eb611cb835888,143,(no_ext),f22849ef400beb5bc8f23e146f8e7ed3a6f8ceaa880e634d1b42355486c960dd,False,True,0
.git/objects/54/4a586e66ee40295c5a663a3578798df30a97b4,3234,(no_ext),20a9e0215e522082888db1ab6a46b82843d3ab4e56f02a78846b1640d55b126b,True,True,0
.git/objects/54/161e1baf964112a38f5f5fa4c4f10df9030834,269,(no_ext),1dde0180bc25415e4d32a6df397eae361f2f0af1969b4f6bfeb90991d189ca8f,True,True,0
.git/objects/54/56dea5662714255fc53dec2ee1a18e6ea4d6bb,252,(no_ext),a18d5fa435a87177619804ae9bb98d205471c83614508b7452b5683b8816e3f8,True,True,0
.git/objects/54/30376b56a3ad20c02b01bc0e38449d81fe06f7,2302,(no_ext),4133876f8d3212e06654cc6d99bb88f54f709e6dce931306107a92b8b0239fc3,True,True,0
.git/objects/54/a891dfe0c9511dae3ece58daa93fcca7c6dba5,77,(no_ext),e549eb6f4708891d940dc94e1694b4ee87059e17d221c396518c52daefcc3ff0,True,True,0
.git/objects/54/4576d5b1e94c0bd81748f56b30237d4776536e,306,(no_ext),a86bb88bc3bcaafb79f8c21ae8e6b408eea823edbd32ead41a1e5d4c19032abe,False,True,0
.git/objects/54/c6b09328d58abb225f183380dd600d1da8c2d5,1301,(no_ext),1a82d84b2a9e917063e152d6269347dd2efb47910b65e15ca22e39392f579634,True,True,0
.git/objects/54/7ad151e8003c27691078cd37141092930af557,383,(no_ext),c9e3449034aa2d034d8e8be5fb92a91f82955e239d649e6b1a67ea285201be03,True,True,0
.git/objects/54/748406a409909691eca4210b9b76cc7b477ed4,346,(no_ext),21d321fbbbf6665bb248275e2756daabc0f4740d7d4c3a45be5c3a5ad4ccf6ab,True,True,0
.git/objects/54/2d0f22e0a4b069bc92171b27eb907c7a1016ef,144,(no_ext),7596fe809dd2aa380617be814b94b22903e31b44a0b5315e9e190aeb463af15d,True,True,0
.git/objects/54/f8606343bb4a5237893579f8fc9eca420627e9,372,(no_ext),900c6e7fb0d8a412bf56207b19576011e348b82ef49efc3cc10e4736934a89c3,True,True,0
.git/objects/54/797fb2850d2eb7cc8d1fa21b869563e3834079,1238,(no_ext),e0bf1b2049935d5606d16c98555e861445fd743c0c6c1a4913ce561812381cd5,True,True,0
.git/objects/54/989657d7d69c68b581a14c87e023776a263e86,1211,(no_ext),834fe2b8af804c8fcdae2cd5728138f1a1fbf55e7aa3ce307007825c4f8eb30e,True,True,0
.git/objects/54/114dc52767915d0c9712c631fd5f4a12ec4494,910,(no_ext),840f1416c5f61d15bc4e5a57072ef07ed2d7b16404e0d6d2f7782f37db1bc0ea,True,True,0
.git/objects/54/3aa1a49f2c17b3bbdf2a2199772752649b0fe6,185,(no_ext),b2a76f1beea848f0aa32aa519021d1fec4d12f3bf7d95b81da02785cced00cd4,True,True,0
.git/objects/54/87c74f383cff462230d0aa597f23094141dcac,14348,(no_ext),73ea671e8af1d12fc038b3bf16196b5ebae6609e6cac7a23c03379f549d41f21,True,True,0
.git/objects/54/482fd1bacb8b5cf8294ba25e546b8f45036b5b,110,(no_ext),9fcdd1355e35e885011bd9fab524203e86feb7d6e2c9cb69b40b8ceaa937f5f3,True,True,0
.git/objects/54/f1cb51db90fecb721149ab2f030c26d44f6dde,317,(no_ext),714636495e871f5452b8770131f34b0962646ba191e860354f7a872a0a586bca,True,True,0
.git/objects/54/6ad132c874eec4eea8141e0ea2a343f95fda41,143,(no_ext),a3d950716dd65c7276704754b2f9c864703a22442ea54c9b2b5e712fdbfe3d1c,True,True,0
.git/objects/54/912fd0bb5f91d07491d125672d2795183ecd79,1762,(no_ext),5ec455c51678aa294c04982168630d23d990a288ae7a4e7e2ab935d7cdd22d49,True,True,0
.git/objects/54/4bf08b31124e15b6c9838f0ce11333ce935302,192,(no_ext),3aef2bcd0e192b4fe3ad31cf72a9f31292f6c22d9279845b5b1557a64c4085dd,True,True,0
.git/objects/54/e1115fe4b4aa59a91eefd648ff1cb5c649d6ed,335,(no_ext),13dd5e322f6dc3ade07e6a08f151cb2fc12393d7f7c7d6ff02c9f6562acf3ae5,True,True,0
.git/objects/54/4e3071c4408d49145f55c64c9c76310a82383e,2399,(no_ext),b41a9a1cd068efc47ba0a2b3b6b177cf68dd03552ddf1b8ca5302734ef66d13c,True,True,0
.git/objects/54/af9244ae7924d0d3815fc5ddca950e9e6d75e8,340,(no_ext),6bb9d6f9de209631282fbf78371983746e82653806e36aef1babc60b9fef97c8,False,True,0
.git/objects/54/25f14881b9185029cd71bfe2907bbd9332e983,505,(no_ext),306dd3e14f211592a1e14d846168364e8589278c43b2e96aa114c20e8f47a805,False,True,0
.git/objects/54/1c23052874b936890598672b7d316f8984b6aa,161,(no_ext),5b9d4907e5d807b4e8ffd5f5472075c8a8624fdb6f6b8da886198c33cb9c4cba,True,True,0
.git/objects/54/eb21ec765dc7c8083a1b49b19ea017e0c1ccee,1686,(no_ext),06d0bdd3792cfe888edfe4540961a924c50561a6f6c67bc32cf4d0842ae1877f,True,True,0
.git/objects/54/7b94957cc03c005cbf8cb2d524bf307b71dfe6,880,(no_ext),fc255cea58e03bf3e52db2603f18162f89309712692edbab64a39b69f27bd69f,True,True,0
.git/objects/54/27eb9a519731d0167956aaf1356352b8d9e147,251,(no_ext),281588b927d2ad94a2b5a48b6326b576d076786041a875d81197d16a34f352fa,True,True,0
.git/objects/54/1366a06a93a8d5e6d85b591ee5c138c1c41dfe,61,(no_ext),6d2e775041a0cd9aafc79111a30943b7c56a95909369ea8d0dcc5338a92f97df,True,True,0
.git/objects/54/f975a559e7c35ecf6d29fa4b66aedc9fa4b32b,5565,(no_ext),de82b87649c521534527bfc4e7890620b62bc1c20ae439f7aee57b454954de16,True,True,0
.git/objects/54/8ec66e0722fb09d9bbc1d9cc5b64130937cb4b,1450,(no_ext),34f4e7bb65d1f727be9cf82373d5259db204330d520cd9fe375d606073a014db,True,True,0
.git/objects/56/04662909f108ac380d3ca28af58a4fefe50dc7,2372,(no_ext),8c58a3529f9d4dc393febf3ff3847e4e7f77693c66765213b9a628c1d05e2896,True,True,0
.git/objects/56/fd2e461b92f07600d2d40b3ffed10532ad0bb2,291,(no_ext),c9ee644ca41379ffd4f7cc21fee5ef428a36607b5840d9d3d99b79093a912959,False,True,0
.git/objects/56/daa164828d3e1bd0c70ac63c7140246bcd3969,340,(no_ext),3e67912c8a2e7f3606068e5740c377041eb5df25efc6952eecb098804e40a901,True,True,0
.git/objects/56/4d1b121e3933b92a1ef2c72726509ee8cef4e4,371,(no_ext),5efba1465f2c4e3f38356133c7a9d9b38e8811cdcbc2d3be4948b9e0e6fdd4c6,True,True,0
.git/objects/56/2ffd161465b90d87370d72ff96659b183dede1,433,(no_ext),592a6873e5df60f27bbcbf375e99cdea082aebdaa475cb1875132b9043b424ff,True,True,0
.git/objects/56/2a0a738187b4555d093786e8a0f471e306220d,189,(no_ext),4477c9ae7f349891e192e36699d441283d8d8c731345bfeb53362ec7fe53b0e4,True,True,0
.git/objects/56/75aa5038ba77c7d129f2ed50378118c5eea5b9,285,(no_ext),56e92b97b61997dba48164abe66744fa51fbf872e0dadb315691fb5f909aae8b,False,True,0
.git/objects/56/32570491505168f3b61ca4c447f6bb83c8e8c6,12436,(no_ext),19a7cf13f7d7210ed6211c626945ec075a5e942fc38f19fc8c4ec29a6afcb3c7,True,True,0
.git/objects/56/2206f14acc53959f5ca3a921f83189b8d9d71e,813,(no_ext),5d2f1cb8809b6258c73abe41cbb5476b10eaa8266fc2547e9200d936e81c6178,True,True,0
.git/objects/56/0684ebbf9d448e138fa6407ceb0413326ed083,794,(no_ext),9e20c5857ef0aace28ac51fa7ee85be0a6147ffb5728abe89e44123e818c8231,True,True,0
.git/objects/56/1b5ffd8b8c64edb7c4d82d55f5dbcf4ba01435,360,(no_ext),f46be18324939a9765f312d09217537bc7b3aaf6e08d2e91c23644ac50da3543,False,True,0
.git/objects/56/e59c92449241a1bdc19dd7a7d9e3a03eba6b7c,303,(no_ext),90d11f6d99577b9858e53d1a9209916327d0f6e921454cad78d02a1c18c8ca55,False,True,0
.git/objects/56/366c838c444f6fe31cce12b69e2467a842224c,2206,(no_ext),517767ae3ddf7b03160aadf78fd7a741caa24e6469a13cabc49f1f2f74dd0a87,True,True,0
.git/objects/56/bf388d194130a4faefbce519a12587e4a2ca19,414,(no_ext),d6644b98fe86f55515a34809c89dfcc9a9f64ca4b91e71e0ae0424512cd286f3,True,True,0
.git/objects/56/cad69041b57bc3318b17cb2fbd698ac54ca074,509,(no_ext),337002a9a5d4be2c453189248302ec3324eb02d997f9a101c2e2207827151836,False,True,0
.git/objects/56/ee1860aaba7af8d10b5266ccb8b47499e6ab9c,145,(no_ext),00121c38fc6e06922bfbc7e5ad25496a72169d5259191a831b452435d7f225f5,True,True,0
.git/objects/56/94f0aad162d5f33503c96b4a47bda242adbd4d,173,(no_ext),763d1b66781f127bfcbe05143184dd6e0c0ed3992df789a4893a6219535fe3e3,True,True,0
.git/objects/56/b3d4428dd9692208250e9a33fcee5865a63ec0,700,(no_ext),b0a4c5c83e6f501ab622f5bfcbbedc5127cca0f451ea74a0862709e90fc5a134,True,True,0
.git/objects/56/caf494888938e00c2d2dfe4b98240b3dae8391,417,(no_ext),8fc00f9673b90fd273bc008a4f6cd9d9970f6b71f379e54c24d6b45a43f869ca,False,True,0
.git/objects/56/c5b2adbeaae1394446a95b155884c58bcbc881,86,(no_ext),09d6f25dbb17b35b07ec636601a4f78f83664fb6c0d79b6e2d76017a03a233b5,True,True,0
.git/objects/56/ffd9b792968dd1285bf99192254ff19f8f80be,161,(no_ext),d8c3b5cfbfe28c19a3641b5254b42ad025abdf8b5bf77ff43e02e949406fee1d,False,True,0
.git/objects/56/d91fd83d17f1cdfa8f267e2d8ad7fe7dc36101,160,(no_ext),dd416f313d4b2fb5ab5f88163d2cb280f42ca96e3fefee914a9d0c1e209355f0,True,True,0
.git/objects/56/51006965588b0b875c3e660eeb250edeff526f,185,(no_ext),6fb6db4094e157c12b72b734e033177eddeee9023eab682f042ebfbff374ee72,False,True,0
.git/objects/56/9469be844738359b7236887b86575123c46b7f,167,(no_ext),902b1e9e09ab0f7f4a944d7073625e32354f7a263f92137e7dbe554b998be1ac,True,True,0
.git/objects/56/2825d3ba677d97d4d26d10692e3a1190a627eb,4753,(no_ext),d26d2a9ad05de2b98deeda68b4343d5c0d6324320f96272917959b6727d87877,True,True,0
.git/objects/56/41304e50e89489aaeb62c98fcfdc3560ae31a5,2195,(no_ext),009547d7cb4deb07427643c2b31a41fb7608127804cd5a910c06ad35f95a57c4,True,True,0
.git/objects/56/1020ed32b083c1f5d971820da891ce5e4a3a6e,909,(no_ext),6b8dfe1b460365ddc7bad876c8c5a8b107325f7cbe7b02b73073bde36e38a50d,True,True,0
.git/objects/56/ed3785735918afbf4910c40f472ef252700e87,389,(no_ext),9e582a278c79f7b1539055a2ab8194b1a390d9ad535fdfb2c772248ba34230a6,True,True,0
.git/objects/56/b2d702f83e8b4364423b216657326941b42177,14961,(no_ext),748ece3333200e87fe6189ba53cf3c5c28f76caaa60c84a6e0ce6898f3499fa3,True,True,0
.git/objects/56/14673097c54cfe82543400843cf6284cbef8fd,664,(no_ext),412f8543215095f98d9f25fbb1634856e1f9ebc5ba194c6d88ac15fe5aa7f12d,True,True,0
.git/objects/56/59eb8c16d0baa1a04d12a5bed11d0a82e1e1c8,32771,(no_ext),fbf9bb01432eff916bad8deada4a2c5efc484541a0362d7103e225d95d334a12,True,True,0
.git/objects/56/b1978352526267b00337b260dbd6f754a7862e,763,(no_ext),bc11e38e996f32676e2902022230919f3ac2062349352e5899d77f92c8984626,True,True,0
